submission name,revised name,hits,number of common atoms,number of atoms,smiles,silane smiles,dummy smiles,thio smiles,issue
SAL-INS-1c7-6,SAL-INS-1c7-6_NIT2,"x0734,x1374,x1385,x1392,x1458",24,25,N#CCN1Cc2cc3c([N+](=O)[O-])cccc3cc2C(c2c[nH]cn2)C1,N=C([SiH3])CN1Cc2cc3c([N+](=O)[O-])cccc3cc2C(c2c[nH]cn2)C1,*C(=N)CN1Cc2cc3c([N+](=O)[O-])cccc3cc2C(c2c[nH]cn2)C1,N=C([S-])CN1Cc2cc3c([N+](=O)[O-])cccc3cc2C(c2c[nH]cn2)C1,
SAL-INS-1c7-7,SAL-INS-1c7-7_NIT2,"x0734,x1374,x1385,x1392,x1458",19,25,Cc1ccc(N(CC#N)C2C=CS(=O)(=O)C2)c(Cc2ccccc2)c1,Cc1ccc(N(CC(=N)[SiH3])C2C=CS(=O)(=O)C2)c(Cc2ccccc2)c1,*C(=N)CN(c1ccc(C)cc1Cc1ccccc1)C1C=CS(=O)(=O)C1,Cc1ccc(N(CC(=N)[S-])C2C=CS(=O)(=O)C2)c(Cc2ccccc2)c1,
SAL-INS-1c7-8,SAL-INS-1c7-8_NIT2,"x0734,x1374,x1385,x1392,x1458",19,25,N#CCN(c1ccc(F)cc1Cc1ccccc1)C1C=CS(=O)(=O)C1,N=C([SiH3])CN(c1ccc(F)cc1Cc1ccccc1)C1C=CS(=O)(=O)C1,*C(=N)CN(c1ccc(F)cc1Cc1ccccc1)C1C=CS(=O)(=O)C1,N=C([S-])CN(c1ccc(F)cc1Cc1ccccc1)C1C=CS(=O)(=O)C1,
SAL-INS-1c7-9,SAL-INS-1c7-9_NIT2,"x0734,x1374,x1385,x1392,x1458",17,24,Cc1ccc(N(CC#N)C2C=CS(=O)(=O)C2)c(Cc2c[nH]cn2)c1,Cc1ccc(N(CC(=N)[SiH3])C2C=CS(=O)(=O)C2)c(Cc2c[nH]cn2)c1,*C(=N)CN(c1ccc(C)cc1Cc1c[nH]cn1)C1C=CS(=O)(=O)C1,Cc1ccc(N(CC(=N)[S-])C2C=CS(=O)(=O)C2)c(Cc2c[nH]cn2)c1,
SAL-INS-1ea-1,SAL-INS-1ea-1_NIT2,"x0759,x1308,x1358,x1402",18,27,N#CCN1CCN(S(=O)(=O)c2ccc(Cl)cc2)C[C@@H]1Oc1ccc(F)cc1,N=C([SiH3])CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)C[C@@H]1Oc1ccc(F)cc1,*C(=N)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)C[C@@H]1Oc1ccc(F)cc1,N=C([S-])CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)C[C@@H]1Oc1ccc(F)cc1,
SAL-INS-1ea-2,SAL-INS-1ea-2_NIT2,"x0759,x1308,x1358,x1402",16,26,N#CCN1CCN(S(=O)(=O)c2ccc(Cl)s2)C[C@@H]1Oc1ccc(F)cc1,N=C([SiH3])CN1CCN(S(=O)(=O)c2ccc(Cl)s2)C[C@@H]1Oc1ccc(F)cc1,*C(=N)CN1CCN(S(=O)(=O)c2ccc(Cl)s2)C[C@@H]1Oc1ccc(F)cc1,N=C([S-])CN1CCN(S(=O)(=O)c2ccc(Cl)s2)C[C@@H]1Oc1ccc(F)cc1,
SAL-INS-1ea-3,SAL-INS-1ea-3_NIT2,"x0759,x1308,x1358,x1402",20,27,N#CCN1CCN(S(=O)(=O)c2ccc(Cl)s2)[C@@H](CCc2ccccc2O)C1,N=C([SiH3])CN1CCN(S(=O)(=O)c2ccc(Cl)s2)[C@@H](CCc2ccccc2O)C1,*C(=N)CN1CCN(S(=O)(=O)c2ccc(Cl)s2)[C@@H](CCc2ccccc2O)C1,N=C([S-])CN1CCN(S(=O)(=O)c2ccc(Cl)s2)[C@@H](CCc2ccccc2O)C1,
SAL-INS-1ea-4,SAL-INS-1ea-4_NIT2,"x0759,x1308,x1358,x1402",22,28,N#CCN1CCN(S(=O)(=O)c2ccc(Cl)cc2)[C@@H](CCc2ccccc2O)C1,N=C([SiH3])CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)[C@@H](CCc2ccccc2O)C1,*C(=N)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)[C@@H](CCc2ccccc2O)C1,N=C([S-])CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)[C@@H](CCc2ccccc2O)C1,
SEA-TRI-2c7-1,SEA-TRI-2c7-1_NIT2,,,,Cc1ccc([C@H](c2cccc(Cl)c2)N2CCN(CC#N)CC2)s1,,,,novel name?
SEA-TRI-388-1,SEA-TRI-388-1_NIT2,,,,N#CCN1Cc2c(OCCN3CCOCC3)cccc2[C@H](c2cocc2Cl)C1,,,,novel name?
SEA-TRI-67e-1,SEA-TRI-67e-1_NIT2,,,,N#CCN1CCN(Cc2cc(Cl)cc3cccc(OCCN4CCOCC4)c23)CC1,,,,novel name?
SEA-TRI-822-1,SEA-TRI-822-1_NIT2,,,,N#CCN1CCN([C@@H](c2cccc(Cl)c2)c2ccc(Cl)s2)CC1,,,,novel name?
SEA-TRI-825-1,SEA-TRI-825-1_NIT2,,,,N#CCN1CCN(Cc2ccc(Cl)s2)C[C@@H]1Cc1ccc(O)cc1,,,,novel name?
SEA-TRI-f74-1,SEA-TRI-f74-1_NIT2,,,,N#CCN1CCCC(c2nc3c(CCS(N)(=O)=O)cccc3s2)C1,,,,novel name?
SEA-TRI-fac-1,SEA-TRI-fac-1_NIT2,,,,N#CCN1Cc2c(OCCN3CCOCC3)cccc2[C@H](c2cccc(Cl)c2)C1,,,,novel name?
SEL-UNI-49a-1,SEL-UNI-49a-1_NIT2,,,,N#CCN(CC1CCN(c2ccc(C(=O)Nc3cncc(N)c3)nc2)N(C(=O)CCl)CO1)C1C=CS(=O)(=O)C1,,,,novel name?
SEL-UNI-49a-2,SEL-UNI-49a-2_NIT2,,,,N#CCN1C=CC(N(C(=O)CCl)C2C=CS(=O)(=O)C2)=CC1,,,,novel name?
SEL-UNI-49a-3,SEL-UNI-49a-3_NIT2,,,,Cc1c(N)cncc1NC(=O)CC(c1ccsc1)C1C=C(N(CC#N)C2C=CS(=O)(=O)C2)C=CN1C(=O)CCl,,,,novel name?
SEL-UNI-49a-4,SEL-UNI-49a-4_NIT2,,,,C#Cc1ncnc2[nH]c(C3CCCN(CC#N)C3)nc12,,,,novel name?
SEL-UNI-49a-5,SEL-UNI-49a-5_NIT2,,,,C#Cc1ncnc2c1N=C(C1CN(CC#N)CCN1[S](=O)=O)[N]2,,,,novel name?
SEL-UNI-49a-6,SEL-UNI-49a-6_NIT2,,,,C#Cc1ncnc2c1nc(C1CCCN(CC#N)C1)n2CC(=O)C(Cc1ccc(O)cc1)NC(C)=O,,,,novel name?
SEL-UNI-49a-7,SEL-UNI-49a-7_NIT2,,,,C#Cc1ncnc2c1nc(C1CCCN(CC#N)C1)n2CC(=O)CN1C=C(N)C=NC1,,,,novel name?
SEL-UNI-cd3-1,SEL-UNI-cd3-1_NIT2,,,,Cc1ccc(C(=O)N2CCN(CC#N)C(CC(=N)N)C2)cc1,,,,novel name?
SEL-UNI-cd3-2,SEL-UNI-cd3-2_NIT2,,,,CS(=O)(=O)NCC(c1ccccc1)N1CCN(CC#N)CC1,,,,novel name?
SEL-UNI-cd3-3,SEL-UNI-cd3-3_NIT2,,,,N#CCNNC(=O)c1cc2c(s1)C1CC(S(N)(=O)=O)CCC1CC2,,,,novel name?
SEL-UNI-cd3-4,SEL-UNI-cd3-4_NIT2,,,,CCNc1ncc(C)cc1C1CC(=O)N(c2cnccc2C)C2C1OC(N[S](=O)=O)CN2CC#N,,,,novel name?
SEL-UNI-cd3-5,SEL-UNI-cd3-5_NIT2,,,,N#CCN1CCN(C(c2ccccc2)N2CCC(O)CC2)CC1,,,,novel name?
SEL-UNI-cd3-6,SEL-UNI-cd3-6_NIT2,,,,CCNc1ccccc1CN1CCN(CC#N)CC1,,,,novel name?
SEL-UNI-cd3-7,SEL-UNI-cd3-7_NIT2,,,,N#CCN1CCN(Cc2ccc3cc(S(N)(=O)=O)ccc3c2)CC1,,,,novel name?
SEL-UNI-cd3-8,SEL-UNI-cd3-8_NIT2,,,,CC(=O)NCCC1=CNc2cc(CN3CCN(CC#N)CC3)ccc2C1,,,,novel name?
SEL-UNI-cd3-9,SEL-UNI-cd3-9_NIT2,,,,Cc1cccc(C(CNS(C)(=O)=O)N2CCN(CC#N)CC2)c1,,,,novel name?
SIM-SYN-7db-1,SIM-SYN-7db-1_NIT2,,,,N#CCN1CCC(NC(=O)c2ccccc2)C(NCc2ccccc2)C1,,,,novel name?
SIM-SYN-f15-1,SIM-SYN-f15-1_NIT2,,,,N#CCN1CCN(C(c2ccccc2)c2ccccc2)CC1,,,,novel name?
SIM-SYN-f15-2,SIM-SYN-f15-2_NIT2,,,,Cc1cccc(C(c2ccc(Cl)s2)N2CCN(CC#N)CC2)c1,,,,novel name?
STE-KU,STE-KU_NIT2,,,,N#CCN1CCN(CCNC(=O)c2ccccc2)CC1,,,,novel name?
STE-KU,STE-KU_NIT2,,,,N#CCN1CCN(CCNC(=O)c2cccc3ccccc23)CC1,,,,novel name?
STE-KU,STE-KU_NIT2,,,,N#CCN1CCN(CCNC(=O)c2cccnc2)CC1,,,,novel name?
STE-KU,STE-KU_NIT2,,,,N#CCN1CCCC(n2cc(-c3ccccc3)nn2)C1,,,,novel name?
STE-KU,STE-KU_NIT2,,,,N#CCN1CCCC(n2cc(-c3ccc(Cl)cc3)nn2)C1,,,,novel name?
STE-KU,STE-KU_NIT2,,,,N#CCN1CCCC(n2cc(COCc3ccccc3)nn2)C1,,,,novel name?
STE-KU,STE-KU_NIT2,,,,N#CCN1CCN(Cc2cn(Cc3ccccc3)nn2)CC1,,,,novel name?
STE-NAN-baf-3,STE-NAN-baf-3_NIT2,"x0072,x0195,x0786",13,41,CS(=O)(=O)N(C[C@H]1CCN2c3cc(S(N)(=O)=O)ccc3CC[C@@H]2C1)C1=CCC([C@H](O)N2CCSCC2)=C1NCC#N,CS(=O)(=O)N(C[C@H]1CCN2c3cc(S(N)(=O)=O)ccc3CC[C@@H]2C1)C1=CCC([C@H](O)N2CCSCC2)=C1NCC(=N)[SiH3],*C(=N)CNC1=C([C@H](O)N2CCSCC2)CC=C1N(C[C@H]1CCN2c3cc(S(N)(=O)=O)ccc3CC[C@@H]2C1)S(C)(=O)=O,CS(=O)(=O)N(C[C@H]1CCN2c3cc(S(N)(=O)=O)ccc3CC[C@@H]2C1)C1=CCC([C@H](O)N2CCSCC2)=C1NCC(=N)[S-],
STE-UNK-13e-1,STE-UNK-13e-1_NIT2,x0692,16,22,CNC(=O)Cc1c(C)cccc1CN1CCN(CC#N)CC1,CNC(=O)Cc1c(C)cccc1CN1CCN(CC(=N)[SiH3])CC1,*C(=N)CN1CCN(Cc2cccc(C)c2CC(=O)NC)CC1,CNC(=O)Cc1c(C)cccc1CN1CCN(CC(=N)[S-])CC1,
STU-CHA-073-1,STU-CHA-073-1_NIT2,,,,Cc1cccc(C2(N3CCN(CC#N)CC3)CC(C(N)=O)C2)c1,,,,novel name?
STU-CHA-09b-1,STU-CHA-09b-1_NIT2,,,,Cc1cc2c(cc1S(N)(=O)=O)CN(CC1CCN(CC#N)CC1)CC2,,,,novel name?
STU-CHA-0be-1,STU-CHA-0be-1_NIT2,,,,Cc1cccc(CN2CCN(CC#N)C[C@H]2CC(N)=O)c1,,,,novel name?
STU-CHA-0f7-1,STU-CHA-0f7-1_NIT2,,,,N#CCN1CCN(Cc2cccc3nc(CS(N)(=O)=O)[nH]c23)CC1,,,,novel name?
STU-CHA-464-1,STU-CHA-464-1_NIT2,,,,N#CCN1CCN(Cc2cccnc2NCCS(N)(=O)=O)CC1,,,,novel name?
STU-CHA-535-1,STU-CHA-535-1_NIT2,,,,N#CCN1CCN(Cc2cc(Cl)ccc2CNC(=O)N2CCNC(=O)C2)CC1,,,,novel name?
STU-CHA-545-1,STU-CHA-545-1_NIT2,,,,Cc1cc(C2(N3CCN(CC#N)CC3)CC(C(N)=O)C2)cc(=O)[nH]1,,,,novel name?
STU-CHA-545-2,STU-CHA-545-2_NIT2,,,,Cc1cc(C2(N3CCN(CC#N)CC3)CC(C(N)=O)C2)c[nH]c1=O,,,,novel name?
STU-CHA-6ca-1,STU-CHA-6ca-1_NIT2,,,,N#CCN1CCN(Cc2cc(Cl)ccc2CNC(=O)N2CCOCC2)CC1,,,,novel name?
STU-CHA-6d5-1,STU-CHA-6d5-1_NIT2,,,,N#CCN1CCN(Cc2cc(Cl)ccc2CNS(=O)(=O)N2CCOCC2)CC1,,,,novel name?
STU-CHA-7b3-1,STU-CHA-7b3-1_NIT2,,,,N#CCN1CCN(Cc2cc(Cl)ccc2CNC(=O)[C@@H]2CCCOC2)CC1,,,,novel name?
STU-CHA-7e7-1,STU-CHA-7e7-1_NIT2,,,,CC1Cc2ccc(S(N)(=O)=O)cc2CN1CC1CCN(CC#N)CC1,,,,novel name?
STU-CHA-814-1,STU-CHA-814-1_NIT2,,,,N#CCN1CCC(CN2CCc3cc(C(F)F)c(S(N)(=O)=O)cc3C2)CC1,,,,novel name?
STU-CHA-83d-1,STU-CHA-83d-1_NIT2,,,,N#CCN1CCC(CN2CCc3ccc(S(N)(=O)=O)cc3C2)CC1,,,,novel name?
STU-CHA-91d-1,STU-CHA-91d-1_NIT2,,,,CC(NCC#N)c1cc(Cl)ccc1Oc1cccc(S(N)(=O)=O)c1,,,,novel name?
STU-CHA-bc0-1,STU-CHA-bc0-1_NIT2,,,,CC(=O)NCCc1c[nH]c2c(CN3CCN(CC#N)CC3)cc(F)cc12,,,,novel name?
TAM-UNI-d1c-1,TAM-UNI-d1c-1_NIT2,"x0692,x1382,x1386,x1392",17,28,N#CCN1CCN(Cc2cc(C#N)ccc2CNC(=O)N2CCOCC2)CC1,N#Cc1ccc(CNC(=O)N2CCOCC2)c(CN2CCN(CC(=N)[SiH3])CC2)c1,*C(=N)CN1CCN(Cc2cc(C#N)ccc2CNC(=O)N2CCOCC2)CC1,N#Cc1ccc(CNC(=O)N2CCOCC2)c(CN2CCN(CC(=N)[S-])CC2)c1,
TAM-UNI-d1c-10,TAM-UNI-d1c-10_NIT2,"x0692,x1382,x1386,x1392",19,26,CNS(=O)(=O)c1ccc(C#N)c(C2CN(CC#N)Cc3ccccc32)c1,CNS(=O)(=O)c1ccc(C#N)c(C2CN(CC(=N)[SiH3])Cc3ccccc32)c1,*C(=N)CN1Cc2ccccc2C(c2cc(S(=O)(=O)NC)ccc2C#N)C1,CNS(=O)(=O)c1ccc(C#N)c(C2CN(CC(=N)[S-])Cc3ccccc32)c1,
TAM-UNI-d1c-11,TAM-UNI-d1c-11_NIT2,"x0692,x1382,x1386,x1392",24,30,CC(=O)NCCCc1cn(C)c2cc(C3CN(CC#N)Cc4ccccc43)ccc12,CC(=O)NCCCc1cn(C)c2cc(C3CN(CC(=N)[SiH3])Cc4ccccc43)ccc12,*C(=N)CN1Cc2ccccc2C(c2ccc3c(CCCNC(C)=O)cn(C)c3c2)C1,CC(=O)NCCCc1cn(C)c2cc(C3CN(CC(=N)[S-])Cc4ccccc43)ccc12,
TAM-UNI-d1c-12,TAM-UNI-d1c-12_NIT2,"x0692,x1382,x1386,x1392",16,26,N#CCN1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1,N=C([SiH3])CN1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1,*C(=N)CN1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1,N=C([S-])CN1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1,
TAM-UNI-d1c-13,TAM-UNI-d1c-13_NIT2,"x0692,x1382,x1386,x1392",19,24,CC(=O)N1CCCc2cccc(CN3CCN(CC#N)CC3)c2C1,CC(=O)N1CCCc2cccc(CN3CCN(CC(=N)[SiH3])CC3)c2C1,*C(=N)CN1CCN(Cc2cccc3c2CN(C(C)=O)CCC3)CC1,CC(=O)N1CCCc2cccc(CN3CCN(CC(=N)[S-])CC3)c2C1,
TAM-UNI-d1c-14,TAM-UNI-d1c-14_NIT2,"x0692,x1382,x1386,x1392",21,22,N#CCN1CCN(Cc2cccc3c2CC(=O)NCC3)CC1,N=C([SiH3])CN1CCN(Cc2cccc3c2CC(=O)NCC3)CC1,*C(=N)CN1CCN(Cc2cccc3c2CC(=O)NCC3)CC1,N=C([S-])CN1CCN(Cc2cccc3c2CC(=O)NCC3)CC1,
TAM-UNI-d1c-15,TAM-UNI-d1c-15_NIT2,"x0692,x1382,x1386,x1392",19,22,N#CCN1CCN(Cc2cccc3c2C(=O)NCCC3)CC1,N=C([SiH3])CN1CCN(Cc2cccc3c2C(=O)NCCC3)CC1,*C(=N)CN1CCN(Cc2cccc3c2C(=O)NCCC3)CC1,N=C([S-])CN1CCN(Cc2cccc3c2C(=O)NCCC3)CC1,
TAM-UNI-d1c-16,TAM-UNI-d1c-16_NIT2,"x0692,x1382,x1386,x1392",20,22,CC(=O)Nc1cc(C#N)cc(CN2CCN(CC#N)CC2)c1,CC(=O)Nc1cc(C#N)cc(CN2CCN(CC(=N)[SiH3])CC2)c1,*C(=N)CN1CCN(Cc2cc(C#N)cc(NC(C)=O)c2)CC1,CC(=O)Nc1cc(C#N)cc(CN2CCN(CC(=N)[S-])CC2)c1,
TAM-UNI-d1c-17,TAM-UNI-d1c-17_NIT2,"x0692,x1382,x1386,x1392",17,22,CNC(=O)c1ccc(C#N)cc1CN1CCN(CC#N)CC1,CNC(=O)c1ccc(C#N)cc1CN1CCN(CC(=N)[SiH3])CC1,*C(=N)CN1CCN(Cc2cc(C#N)ccc2C(=O)NC)CC1,CNC(=O)c1ccc(C#N)cc1CN1CCN(CC(=N)[S-])CC1,
TAM-UNI-d1c-18,TAM-UNI-d1c-18_NIT2,"x0692,x1382,x1386,x1392",16,22,CC(=O)Nc1ccc(C#N)cc1CN1CCN(CC#N)CC1,CC(=O)Nc1ccc(C#N)cc1CN1CCN(CC(=N)[SiH3])CC1,*C(=N)CN1CCN(Cc2cc(C#N)ccc2NC(C)=O)CC1,CC(=O)Nc1ccc(C#N)cc1CN1CCN(CC(=N)[S-])CC1,
TAM-UNI-d1c-19,TAM-UNI-d1c-19_NIT2,"x0692,x1382,x1386,x1392",20,26,CC(=O)NCCc1cn(C)c2cc(CN3CCN(CC#N)CC3)ccc12,CC(=O)NCCc1cn(C)c2cc(CN3CCN(CC(=N)[SiH3])CC3)ccc12,*C(=N)CN1CCN(Cc2ccc3c(CCNC(C)=O)cn(C)c3c2)CC1,CC(=O)NCCc1cn(C)c2cc(CN3CCN(CC(=N)[S-])CC3)ccc12,
TAM-UNI-d1c-2,TAM-UNI-d1c-2_NIT2,"x0692,x1382,x1386,x1392",13,24,Cn1cc(N2CCCC2C(N)=O)c(CN2CCN(CC#N)CC2)n1,Cn1cc(N2CCCC2C(N)=O)c(CN2CCN(CC(=N)[SiH3])CC2)n1,*C(=N)CN1CCN(Cc2nn(C)cc2N2CCCC2C(N)=O)CC1,Cn1cc(N2CCCC2C(N)=O)c(CN2CCN(CC(=N)[S-])CC2)n1,
TAM-UNI-d1c-20,TAM-UNI-d1c-20_NIT2,"x0692,x1382,x1386,x1392",20,26,CC(=O)NCCc1cn(C)c2c(CN3CCN(CC#N)CC3)cccc12,CC(=O)NCCc1cn(C)c2c(CN3CCN(CC(=N)[SiH3])CC3)cccc12,*C(=N)CN1CCN(Cc2cccc3c(CCNC(C)=O)cn(C)c23)CC1,CC(=O)NCCc1cn(C)c2c(CN3CCN(CC(=N)[S-])CC3)cccc12,
TAM-UNI-d1c-21,TAM-UNI-d1c-21_NIT2,"x0692,x1382,x1386,x1392",12,22,CC(NCC#N)c1ccccc1CNC(=O)N1CCOCC1,CC(NCC(=N)[SiH3])c1ccccc1CNC(=O)N1CCOCC1,*C(=N)CNC(C)c1ccccc1CNC(=O)N1CCOCC1,CC(NCC(=N)[S-])c1ccccc1CNC(=O)N1CCOCC1,
TAM-UNI-d1c-22,TAM-UNI-d1c-22_NIT2,"x0692,x1382,x1386,x1392",15,21,CC(NCC#N)c1ccc2ccc(NS(C)(=O)=O)cc2c1,CC(NCC(=N)[SiH3])c1ccc2ccc(NS(C)(=O)=O)cc2c1,*C(=N)CNC(C)c1ccc2ccc(NS(C)(=O)=O)cc2c1,CC(NCC(=N)[S-])c1ccc2ccc(NS(C)(=O)=O)cc2c1,
TAM-UNI-d1c-23,TAM-UNI-d1c-23_NIT2,"x0692,x1382,x1386,x1392",16,22,CC(=O)NCCc1cn(C)c2cc(C(C)NCC#N)ccc12,CC(=O)NCCc1cn(C)c2cc(C(C)NCC(=N)[SiH3])ccc12,*C(=N)CNC(C)c1ccc2c(CCNC(C)=O)cn(C)c2c1,CC(=O)NCCc1cn(C)c2cc(C(C)NCC(=N)[S-])ccc12,
TAM-UNI-d1c-24,TAM-UNI-d1c-24_NIT2,"x0692,x1382,x1386,x1392",16,22,CC(=O)NCCc1cn(C)c2c(C(C)NCC#N)cccc12,CC(=O)NCCc1cn(C)c2c(C(C)NCC(=N)[SiH3])cccc12,*C(=N)CNC(C)c1cccc2c(CCNC(C)=O)cn(C)c12,CC(=O)NCCc1cn(C)c2c(C(C)NCC(=N)[S-])cccc12,
TAM-UNI-d1c-3,TAM-UNI-d1c-3_NIT2,"x0692,x1382,x1386,x1392",15,24,N#CCN1CCN(Cc2ccccc2N2CCCC2C(N)=O)CC1,N=C([SiH3])CN1CCN(Cc2ccccc2N2CCCC2C(N)=O)CC1,*C(=N)CN1CCN(Cc2ccccc2N2CCCC2C(N)=O)CC1,N=C([S-])CN1CCN(Cc2ccccc2N2CCCC2C(N)=O)CC1,
TAM-UNI-d1c-4,TAM-UNI-d1c-4_NIT2,"x0692,x1382,x1386,x1392",17,27,CN(C)C(=O)c1ccc(CNS(C)(=O)=O)c(CN2CCN(CC#N)CC2)c1,CN(C)C(=O)c1ccc(CNS(C)(=O)=O)c(CN2CCN(CC(=N)[SiH3])CC2)c1,*C(=N)CN1CCN(Cc2cc(C(=O)N(C)C)ccc2CNS(C)(=O)=O)CC1,CN(C)C(=O)c1ccc(CNS(C)(=O)=O)c(CN2CCN(CC(=N)[S-])CC2)c1,
TAM-UNI-d1c-5,TAM-UNI-d1c-5_NIT2,"x0692,x1382,x1386,x1392",18,24,CS(=O)(=O)N1CCc2ccc(CN3CCN(CC#N)CC3)cc2C1,CS(=O)(=O)N1CCc2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2C1,*C(=N)CN1CCN(Cc2ccc3c(c2)CN(S(C)(=O)=O)CC3)CC1,CS(=O)(=O)N1CCc2ccc(CN3CCN(CC(=N)[S-])CC3)cc2C1,
TAM-UNI-d1c-6,TAM-UNI-d1c-6_NIT2,"x0692,x1382,x1386,x1392",19,25,CNS(=O)(=O)c1ccc2ccc(CN3CCN(CC#N)CC3)cc2c1,CNS(=O)(=O)c1ccc2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2c1,*C(=N)CN1CCN(Cc2ccc3ccc(S(=O)(=O)NC)cc3c2)CC1,CNS(=O)(=O)c1ccc2ccc(CN3CCN(CC(=N)[S-])CC3)cc2c1,
TAM-UNI-d1c-7,TAM-UNI-d1c-7_NIT2,"x0692,x1382,x1386,x1392",19,29,N#CCN1Cc2ccccc2C(c2cccc(CNC(=O)N3CCOCC3)c2)C1,N=C([SiH3])CN1Cc2ccccc2C(c2cccc(CNC(=O)N3CCOCC3)c2)C1,*C(=N)CN1Cc2ccccc2C(c2cccc(CNC(=O)N3CCOCC3)c2)C1,N=C([S-])CN1Cc2ccccc2C(c2cccc(CNC(=O)N3CCOCC3)c2)C1,
TAM-UNI-d1c-8,TAM-UNI-d1c-8_NIT2,"x0692,x1382,x1386,x1392",19,27,CS(=O)(=O)N1CCc2ccc(C3CN(CC#N)Cc4ccccc43)cc2C1,CS(=O)(=O)N1CCc2ccc(C3CN(CC(=N)[SiH3])Cc4ccccc43)cc2C1,*C(=N)CN1Cc2ccccc2C(c2ccc3c(c2)CN(S(C)(=O)=O)CC3)C1,CS(=O)(=O)N1CCc2ccc(C3CN(CC(=N)[S-])Cc4ccccc43)cc2C1,
TAM-UNI-d1c-9,TAM-UNI-d1c-9_NIT2,"x0692,x1382,x1386,x1392",19,27,N#CCN1Cc2ccccc2C(c2ccc3ccc(S(N)(=O)=O)cc3c2)C1,N=C([SiH3])CN1Cc2ccccc2C(c2ccc3ccc(S(N)(=O)=O)cc3c2)C1,*C(=N)CN1Cc2ccccc2C(c2ccc3ccc(S(N)(=O)=O)cc3c2)C1,N=C([S-])CN1Cc2ccccc2C(c2ccc3ccc(S(N)(=O)=O)cc3c2)C1,
TIM-UNK-6bd-1,TIM-UNK-6bd-1_NIT2,,,,N#CCN1CCCC2CN(C(=O)c3ccc[nH]3)CC21,,,,novel name?
TIM-UNK-6bd-2,TIM-UNK-6bd-2_NIT2,,,,N#CCN1CCOc2cccc(-c3cccnc3)c21,,,,novel name?
TOB-UNK-c2a-1,TOB-UNK-c2a-1_NIT2,,,,C#CCN1CCN(CC#N)CC1,,,,novel name?
VIR-GIT-7b3-2,VIR-GIT-7b3-2_NIT2,"x1380,x1458",16,17,N#CCN1CCC(C(=O)N2CCCCC2)CC1,N=C([SiH3])CN1CCC(C(=O)N2CCCCC2)CC1,*C(=N)CN1CCC(C(=O)N2CCCCC2)CC1,N=C([S-])CN1CCC(C(=O)N2CCCCC2)CC1,
VIR-GIT-7b3-3,VIR-GIT-7b3-3_NIT2,"x1380,x1458",15,16,CC(C)N(C)C(=O)C1CCN(CC#N)CC1,CC(C)N(C)C(=O)C1CCN(CC(=N)[SiH3])CC1,*C(=N)CN1CCC(C(=O)N(C)C(C)C)CC1,CC(C)N(C)C(=O)C1CCN(CC(=N)[S-])CC1,
VIT-UNK-cff-1,VIT-UNK-cff-1_NIT2,x0692,15,17,N#CCN1CCN(Cc2cccc(F)c2)CC1,N=C([SiH3])CN1CCN(Cc2cccc(F)c2)CC1,*C(=N)CN1CCN(Cc2cccc(F)c2)CC1,N=C([S-])CN1CCN(Cc2cccc(F)c2)CC1,
VIT-UNK-cff-2,VIT-UNK-cff-2_NIT2,x0692,15,17,N#CCN1CCN(Cc2cccc(F)c2)CC1,N=C([SiH3])CN1CCN(Cc2cccc(F)c2)CC1,*C(=N)CN1CCN(Cc2cccc(F)c2)CC1,N=C([S-])CN1CCN(Cc2cccc(F)c2)CC1,
WAL-WAB-df1-1,WAL-WAB-df1-1_NIT2,,,,N#CCNc1nc2c(C(=O)NCCc3cccc(F)c3)cccc2s1,,,,novel name?
WAL-WAB-df1-2,WAL-WAB-df1-2_NIT2,,,,Cc1cccc(C(c2ccc(C)s2)N2CCN(CC#N)CC2)c1,,,,novel name?
WAR-XCH-72a-5,WAR-XCH-72a-5_NIT2,,,,N#CCN1CCCC(N(CC2CCCCC2)C2CCC(O)CC2)C1,,,,novel name?
WAR-XCH-72a-6,WAR-XCH-72a-6_NIT2,,,,N#CCN1CCC(N(Cc2ccccc2C#N)C2CCC(O)CC2)CC1,,,,novel name?
WAR-XCH-79d-4,WAR-XCH-79d-4_NIT2,,,,Cc1ccc(S(=O)(=O)NC2CCN(CC#N)CC2)cc1,,,,novel name?
WAR-XCH-79d-5,WAR-XCH-79d-5_NIT2,,,,N#CCN1CCC(NC2(c3cccnc3)CCCCC2)CC1,,,,novel name?
WAR-XCH-79d-6,WAR-XCH-79d-6_NIT2,,,,Cc1ccc(C)c(S(=O)(=O)N2CCN(CC#N)CC2)c1,,,,novel name?
WAR-XCH-79d-7,WAR-XCH-79d-7_NIT2,,,,N#CCN1CCN(C2(c3ccccc3)CCCCC2)CC1,,,,novel name?
